"x","y","u","type"
0.7,4.4,134.510029521499,"GP"
0.7,4.5,134.27571553492,"GP"
0.7,4.6,134.031400972051,"GP"
0.7,4.7,133.770382347495,"GP"
0.7,4.8,133.486282516584,"GP"
0.7,4.9,133.17340920501,"GP"
0.7,5,132.827086924791,"GP"
0.7,5.1,132.443944747912,"GP"
0.7,5.2,132.022144281366,"GP"
0.7,5.3,131.56153497773,"GP"
0.7,5.4,131.063727491919,"GP"
0.7,5.5,130.532079971663,"GP"
0.7,5.6,129.97159671807,"GP"
0.7,5.7,129.388743314832,"GP"
0.7,5.8,128.791186828425,"GP"
0.7,5.9,128.187473759407,"GP"
0.7,6,127.586661830821,"GP"
0.7,6.1,126.997924226349,"GP"
0.7,6.2,126.430146383823,"GP"
0.7,6.3,125.891535817554,"GP"
0.7,6.4,125.389264664305,"GP"
0.7,6.5,124.929162772712,"GP"
0.7,6.6,124.515476302172,"GP"
0.7,6.7,124.150703142593,"GP"
0.7,6.8,123.835512236553,"GP"
0.7,6.9,123.568749337763,"GP"
0.7,7,123.347527147561,"GP"
0.7,7.1,123.167393403555,"GP"
0.7,7.2,123.02256660088,"GP"
0.7,7.3,122.906225819395,"GP"
0.7,7.4,122.810838773124,"GP"
0.7,7.5,122.728510797442,"GP"
0.7,7.6,122.651337087862,"GP"
0.7,7.7,122.571741082485,"GP"
0.7,7.8,122.482783359671,"GP"
0.7,7.9,122.378427674285,"GP"
0.7,8,122.25375361058,"GP"
0.7,8.1,122.105108591128,"GP"
0.7,8.2,121.930195440276,"GP"
0.7,8.3,121.728095148983,"GP"
0.7,8.4,121.499227732186,"GP"
0.7,8.5,121.24525694151,"GP"
0.7,8.6,120.968946961516,"GP"
0.7,8.7,120.673980982588,"GP"
0.7,8.8,120.364752657321,"GP"
0.7,8.9,120.046141901199,"GP"
0.7,9,119.723286323369,"GP"
0.7,9.1,119.40135883442,"GP"
0.7,9.2,119.08536076694,"GP"
0.7,9.3,118.779938271621,"GP"
0.7,9.4,118.48922793742,"GP"
0.7,9.5,118.216735650447,"GP"
0.7,9.6,117.965250769248,"GP"
0.7,9.7,117.736795857513,"GP"
0.7,9.8,117.532610565257,"GP"
0.7,9.9,117.353166852371,"GP"
0.7,10,117.19821164778,"GP"
0.8,0.9,137.949684756707,"GP"
0.8,1,138.183428835973,"GP"
0.8,1.1,138.448289866426,"GP"
0.8,1.2,138.736341564264,"GP"
0.8,1.3,139.039056603538,"GP"
0.8,1.4,139.347516035271,"GP"
0.8,1.5,139.652638789665,"GP"
0.8,1.6,139.94542460231,"GP"
0.8,1.7,140.217202865533,"GP"
0.8,1.8,140.459879283325,"GP"
0.8,1.9,140.666171838275,"GP"
0.8,2,140.829827491388,"GP"
0.8,2.1,140.945811253876,"GP"
0.8,2.2,141.010459808742,"GP"
0.8,2.3,141.02159272519,"GP"
0.8,2.4,140.978575494995,"GP"
0.8,2.5,140.882330109913,"GP"
0.8,2.6,140.735290661845,"GP"
0.8,2.7,140.541303437621,"GP"
0.8,2.8,140.305473137926,"GP"
0.8,2.9,140.033959100253,"GP"
0.8,3,139.733727660923,"GP"
0.8,3.1,139.412268952121,"GP"
0.8,3.2,139.077288389636,"GP"
0.8,3.3,138.736384756064,"GP"
0.8,3.4,138.396728015333,"GP"
0.8,3.5,138.064750709859,"GP"
0.8,3.6,137.745866909799,"GP"
0.8,3.7,137.444232146469,"GP"
0.8,3.8,137.162556540759,"GP"
0.8,3.9,136.901981439064,"GP"
0.8,4,136.662027339806,"GP"
0.8,4.1,136.440617819429,"GP"
0.8,4.2,136.234180673206,"GP"
0.8,4.3,136.037823734441,"GP"
0.8,4.4,135.845579014458,"GP"
0.8,4.5,135.650705123117,"GP"
0.8,4.6,135.44603459991,"GP"
0.8,4.7,135.224350016824,"GP"
0.8,4.8,134.978770693403,"GP"
0.8,4.9,134.703130744726,"GP"
0.8,5,134.392329070543,"GP"
0.8,5.1,134.042632838723,"GP"
0.8,5.2,133.651918005521,"GP"
0.8,5.3,133.219833371115,"GP"
0.8,5.4,132.747878450404,"GP"
0.8,5.5,132.239389848947,"GP"
0.8,5.6,131.69943562926,"GP"
0.8,5.7,131.134622060046,"GP"
0.8,5.8,130.552821872583,"GP"
0.8,5.9,129.962837422463,"GP"
0.8,6,129.37401571218,"GP"
0.8,6.1,128.79583485388,"GP"
0.8,6.2,128.23748308069,"GP"
0.8,6.3,127.707451756412,"GP"
0.8,6.4,127.213162967542,"GP"
0.8,6.5,126.760650265031,"GP"
0.8,6.6,126.354308084018,"GP"
0.8,6.7,125.996721498844,"GP"
0.8,6.8,125.688583508738,"GP"
0.8,6.9,125.428702270526,"GP"
0.8,7,125.214095887325,"GP"
0.8,7.1,125.040167810176,"GP"
0.8,7.2,124.900951874153,"GP"
0.8,7.3,124.789412692609,"GP"
0.8,7.4,124.697784741633,"GP"
0.8,7.5,124.617932087365,"GP"
0.8,7.6,124.541710381692,"GP"
0.8,7.7,124.461313449533,"GP"
0.8,7.8,124.369588425212,"GP"
0.8,7.9,124.260305823994,"GP"
0.8,8,124.128373975026,"GP"
0.8,8.1,123.969990683154,"GP"
0.8,8.2,123.782728607517,"GP"
0.8,8.3,123.565554424994,"GP"
0.8,8.4,123.318785184406,"GP"
0.8,8.5,123.04398817922,"GP"
0.8,8.6,122.743833036434,"GP"
0.8,8.7,122.421906445097,"GP"
0.8,8.8,122.082500983172,"GP"
0.8,8.9,121.730389844902,"GP"
0.8,9,121.370598963103,"GP"
0.8,9.1,121.008187136741,"GP"
0.8,9.2,120.648043417139,"GP"
0.8,9.3,120.294709296491,"GP"
0.8,9.4,119.952231310177,"GP"
0.8,9.5,119.624047639021,"GP"
0.8,9.6,119.312910300606,"GP"
0.8,9.7,119.020842656517,"GP"
0.8,9.8,118.749130321638,"GP"
0.8,9.9,118.498342206289,"GP"
0.8,10,118.268377391673,"GP"
0.9,1,138.833354552458,"GP"
0.9,1.1,139.101613610056,"GP"
0.9,1.2,139.395511494371,"GP"
0.9,1.3,139.706188121298,"GP"
0.9,1.4,140.024366081046,"GP"
0.9,1.5,140.340591564609,"GP"
0.9,1.6,140.64548958902,"GP"
0.9,1.7,140.930025616229,"GP"
0.9,1.8,141.185764996564,"GP"
0.9,1.9,141.405121271152,"GP"
0.9,2,141.581584270229,"GP"
0.9,2.1,141.709919170706,"GP"
0.9,2.2,141.786328242599,"GP"
0.9,2.3,141.808567926063,"GP"
0.9,2.4,141.77601513317,"GP"
0.9,2.5,141.6896782427,"GP"
0.9,2.6,141.552150119292,"GP"
0.9,2.7,141.367502592121,"GP"
0.9,2.8,141.141124109123,"GP"
0.9,2.9,140.879504661515,"GP"
0.9,3,140.589974456585,"GP"
0.9,3.1,140.28040509973,"GP"
0.9,3.2,139.95888411638,"GP"
0.9,3.3,139.633375384908,"GP"
0.9,3.4,139.311379349727,"GP"
0.9,3.5,138.999607636291,"GP"
0.9,3.6,138.703686810767,"GP"
0.9,3.7,138.427905455507,"GP"
0.9,3.8,138.175017437461,"GP"
0.9,3.9,137.94611223831,"GP"
0.9,4,137.740560540947,"GP"
0.9,4.1,137.55604001909,"GP"
0.9,4.2,137.388642587962,"GP"
0.9,4.3,137.233060414782,"GP"
0.9,4.4,137.082843957821,"GP"
0.9,4.5,136.930721421932,"GP"
0.9,4.6,136.768965512814,"GP"
0.9,4.7,136.589790461344,"GP"
0.9,4.8,136.385760170057,"GP"
0.9,4.9,136.150187167055,"GP"
0.9,5,135.877501949452,"GP"
0.9,5.1,135.563573310396,"GP"
0.9,5.2,135.205962355921,"GP"
0.9,5.3,134.804096046518,"GP"
0.9,5.4,134.359350093306,"GP"
0.9,5.5,133.875035690265,"GP"
0.9,5.6,133.356289615137,"GP"
0.9,5.7,132.809872392644,"GP"
0.9,5.8,132.243884181471,"GP"
0.9,5.9,131.667412523263,"GP"
0.9,6,131.090129806309,"GP"
0.9,6.1,130.521861021107,"GP"
0.9,6.2,129.972143952506,"GP"
0.9,6.3,129.449804268086,"GP"
0.9,6.4,128.962567008128,"GP"
0.9,6.5,128.516723821701,"GP"
0.9,6.6,128.116872065018,"GP"
0.9,6.7,127.765737786378,"GP"
0.9,6.8,127.464089923357,"GP"
0.9,6.9,127.210748022872,"GP"
0.9,7,127.002680767915,"GP"
0.9,7.1,126.835187855264,"GP"
0.9,7.2,126.70215358888,"GP"
0.9,7.3,126.596357164337,"GP"
0.9,7.4,126.509822193223,"GP"
0.9,7.5,126.43418665994,"GP"
0.9,7.6,126.361074252274,"GP"
0.9,7.7,126.282448826979,"GP"
0.9,7.8,126.190935562986,"GP"
0.9,7.9,126.08009496257,"GP"
0.9,8,125.944639087771,"GP"
0.9,8.1,125.780583041126,"GP"
0.9,8.2,125.585328480644,"GP"
0.9,8.3,125.357679668717,"GP"
0.9,8.4,125.097795982337,"GP"
0.9,8.5,124.80708777882,"GP"
0.9,8.6,124.488064879598,"GP"
0.9,8.7,124.144148614034,"GP"
0.9,8.8,123.77945931452,"GP"
0.9,8.9,123.398591379763,"GP"
0.9,9,123.006387575471,"GP"
0.9,9.1,122.60772320692,"GP"
0.9,9.2,122.207309290386,"GP"
0.9,9.3,121.809522001605,"GP"
0.9,9.4,121.418263628894,"GP"
0.9,9.5,121.036858143379,"GP"
0.9,9.6,120.667982445571,"GP"
0.9,9.7,120.313632465672,"GP"
0.9,9.8,119.97512167108,"GP"
0.9,9.9,119.653108230032,"GP"
0.9,10,119.347646130309,"GP"
1,1.1,139.664146222949,"GP"
1,1.2,139.962586710051,"GP"
1,1.3,140.279738614666,"GP"
1,1.4,140.605965231824,"GP"
1,1.5,140.931442504602,"GP"
1,1.6,141.246426930689,"GP"
1,1.7,141.541530271372,"GP"
1,1.8,141.807992026492,"GP"
1,1.9,142.037940216522,"GP"
1,2,142.224630907258,"GP"
1,2.1,142.362657150025,"GP"
1,2.2,142.448118607668,"GP"
1,2.3,142.478744100276,"GP"
1,2.4,142.453960628433,"GP"
1,2.5,142.374904096039,"GP"
1,2.6,142.244368924281,"GP"
1,2.7,142.066695971988,"GP"
1,2.8,141.847600587644,"GP"
1,2.9,141.593945130652,"GP"
1,3,141.313462815462,"GP"
1,3.1,141.01444214066,"GP"
1,3.2,140.705383346972,"GP"
1,3.3,140.394640180753,"GP"
1,3.4,140.09006160381,"GP"
1,3.5,139.798648877676,"GP"
1,3.6,139.526243570439,"GP"
1,3.7,139.277261422925,"GP"
1,3.8,139.054485637796,"GP"
1,3.9,138.858931028841,"GP"
1,4,138.68978764069,"GP"
1,4.1,138.544449018749,"GP"
1,4.2,138.418626416306,"GP"
1,4.3,138.306546050538,"GP"
1,4.4,138.201222272823,"GP"
1,4.5,138.094795432815,"GP"
1,4.6,137.978919529048,"GP"
1,4.7,137.845181681952,"GP"
1,4.8,137.685533245598,"GP"
1,4.9,137.49271116052,"GP"
1,5,137.260628057805,"GP"
1,5.1,136.984710707245,"GP"
1,5.2,136.662168642507,"GP"
1,5.3,136.292178104135,"GP"
1,5.4,135.875970657013,"GP"
1,5.5,135.416820740535,"GP"
1,5.6,134.919931724742,"GP"
1,5.7,134.392225468983,"GP"
1,5.8,133.842045590869,"GP"
1,5.9,133.278789340016,"GP"
1,6,132.712486848015,"GP"
1,6.1,132.153349355624,"GP"
1,6.2,131.611309626796,"GP"
1,6.3,131.095578049099,"GP"
1,6.4,130.614236877068,"GP"
1,6.5,130.173892768861,"GP"
1,6.6,129.779404346553,"GP"
1,6.7,129.433697194929,"GP"
1,6.8,129.137673774986,"GP"
1,6.9,128.890220474009,"GP"
1,7,128.688308765038,"GP"
1,7.1,128.527182518989,"GP"
1,7.2,128.400619187347,"GP"
1,7.3,128.301249091426,"GP"
1,7.4,128.220914592924,"GP"
1,7.5,128.151049587266,"GP"
1,7.6,128.083059587195,"GP"
1,7.7,128.008683607392,"GP"
1,7.8,127.920321010226,"GP"
1,7.9,127.811309260359,"GP"
1,8,127.67614194975,"GP"
1,8.1,127.510620255681,"GP"
1,8.2,127.311934933855,"GP"
1,8.3,127.078679784586,"GP"
1,8.4,126.81080104308,"GP"
1,8.5,126.509490151105,"GP"
1,8.6,126.177029727608,"GP"
1,8.7,125.816604182056,"GP"
1,8.8,125.432087270313,"GP"
1,8.9,125.027818994005,"GP"
1,9,124.608383650567,"GP"
1,9.1,124.178399650797,"GP"
1,9.2,123.7423300592,"GP"
1,9.3,123.304320822986,"GP"
1,9.4,122.868071486921,"GP"
1,9.5,122.436740988577,"GP"
1,9.6,122.012889023698,"GP"
1,9.7,121.598451576069,"GP"
1,9.8,121.194747606998,"GP"
1,9.9,120.802512654931,"GP"
1,10,120.421954235564,"GP"
1.1,1.2,140.443619082725,"GP"
1.1,1.3,140.76543148404,"GP"
1.1,1.4,141.097640414532,"GP"
1.1,1.5,141.430051804829,"GP"
1.1,1.6,141.752558274795,"GP"
1.1,1.7,142.055427328446,"GP"
1.1,1.8,142.329587166206,"GP"
1.1,1.9,142.566900140948,"GP"
1.1,2,142.760413772381,"GP"
1.1,2.1,142.904579485735,"GP"
1.1,2.2,142.995429873277,"GP"
1.1,2.3,143.030706297419,"GP"
1.1,2.4,143.009930055262,"GP"
1.1,2.5,142.934412085141,"GP"
1.1,2.6,142.807198278344,"GP"
1.1,2.7,142.632949809369,"GP"
1.1,2.8,142.417760443575,"GP"
1.1,2.9,142.168915432889,"GP"
1.1,3,141.894599263716,"GP"
1.1,3.1,141.603562059018,"GP"
1.1,3.2,141.30475673278,"GP"
1.1,3.3,141.006960920662,"GP"
1.1,3.4,140.71839914027,"GP"
1.1,3.5,140.446381453927,"GP"
1.1,3.6,140.196975021727,"GP"
1.1,3.7,139.974724276083,"GP"
1.1,3.8,139.78243398972,"GP"
1.1,3.9,139.621027257074,"GP"
1.1,4,139.489487420595,"GP"
1.1,4.1,139.384889351655,"GP"
1.1,4.2,139.302521390059,"GP"
1.1,4.3,139.236094846576,"GP"
1.1,4.4,139.178033502372,"GP"
1.1,4.5,139.119831241728,"GP"
1.1,4.6,139.052462081114,"GP"
1.1,4.7,138.966823651122,"GP"
1.1,4.8,138.854192865627,"GP"
1.1,4.9,138.706671250872,"GP"
1.1,5,138.517597327266,"GP"
1.1,5.1,138.281904592755,"GP"
1.1,5.2,137.996406028935,"GP"
1.1,5.3,137.659989543684,"GP"
1.1,5.4,137.273713207198,"GP"
1.1,5.5,136.840794296822,"GP"
1.1,5.6,136.3664917527,"GP"
1.1,5.7,135.857887338725,"GP"
1.1,5.8,135.323576265377,"GP"
1.1,5.9,134.773282933808,"GP"
1.1,6,134.217421505674,"GP"
1.1,6.1,133.666623942545,"GP"
1.1,6.2,133.131259811676,"GP"
1.1,6.3,132.620972422528,"GP"
1.1,6.4,132.144254727829,"GP"
1.1,6.5,131.708085971842,"GP"
1.1,6.6,131.317646456411,"GP"
1.1,6.7,130.976123255232,"GP"
1.1,6.8,130.684614526692,"GP"
1.1,6.9,130.442134580398,"GP"
1.1,7,130.245716379884,"GP"
1.1,7.1,130.090603042847,"GP"
1.1,7.2,129.970515428358,"GP"
1.1,7.3,129.877979325191,"GP"
1.1,7.4,129.804693259084,"GP"
1.1,7.5,129.741916626489,"GP"
1.1,7.6,129.680857765613,"GP"
1.1,7.7,129.61304264181,"GP"
1.1,7.8,129.530646931586,"GP"
1.1,7.9,129.426777255778,"GP"
1.1,8,129.295690911516,"GP"
1.1,8.1,129.132947430443,"GP"
1.1,8.2,128.935489385175,"GP"
1.1,8.3,128.701653823469,"GP"
1.1,8.4,128.431119302708,"GP"
1.1,8.5,128.12479653676,"GP"
1.1,8.6,127.784673012922,"GP"
1.1,8.7,127.413623502661,"GP"
1.1,8.8,127.015199146201,"GP"
1.1,8.9,126.593407761177,"GP"
1.1,9,126.152497280719,"GP"
1.1,9.1,125.696752876044,"GP"
1.1,9.2,125.230316500872,"GP"
1.1,9.3,124.757035463977,"GP"
1.1,9.4,124.28034435065,"GP"
1.1,9.5,123.803182326952,"GP"
1.1,9.6,123.327945708903,"GP"
1.1,9.7,122.856473776614,"GP"
1.1,9.8,122.39006424674,"GP"
1.1,9.9,121.929513640623,"GP"
1.1,10,121.475177024985,"GP"
1.2,1.3,141.168954701314,"GP"
1.2,1.4,141.504709086858,"GP"
1.2,1.5,141.841294518259,"GP"
1.2,1.6,142.168242055359,"GP"
1.2,1.7,142.475482811984,"GP"
1.2,1.8,142.753647488353,"GP"
1.2,1.9,142.994352761114,"GP"
1.2,2,143.190463902821,"GP"
1.2,2.1,143.336323271429,"GP"
1.2,2.2,143.427934982579,"GP"
1.2,2.3,143.463097159688,"GP"
1.2,2.4,143.441474641496,"GP"
1.2,2.5,143.364606890626,"GP"
1.2,2.6,143.235848049757,"GP"
1.2,2.7,143.060238575662,"GP"
1.2,2.8,142.844310569249,"GP"
1.2,2.9,142.595831717049,"GP"
1.2,3,142.323495555775,"GP"
1.2,3.1,142.036568442533,"GP"
1.2,3.2,141.744506026413,"GP"
1.2,3.3,141.456554036519,"GP"
1.2,3.4,141.181349695614,"GP"
1.2,3.5,140.926540917638,"GP"
1.2,3.6,140.698440553002,"GP"
1.2,3.7,140.501732238164,"GP"
1.2,3.8,140.339242853767,"GP"
1.2,3.9,140.211794210308,"GP"
1.2,4,140.118143421847,"GP"
1.2,4.1,140.055017606552,"GP"
1.2,4.2,140.017244225562,"GP"
1.2,4.3,139.99797373951,"GP"
1.2,4.4,139.988986559807,"GP"
1.2,4.5,139.981071756072,"GP"
1.2,4.6,139.964460915858,"GP"
1.2,4.7,139.929297192705,"GP"
1.2,4.8,139.866117151081,"GP"
1.2,4.9,139.766321706645,"GP"
1.2,5,139.622612392995,"GP"
1.2,5.1,139.429370417459,"GP"
1.2,5.2,139.182958476139,"GP"
1.2,5.3,138.881928980005,"GP"
1.2,5.4,138.527127019252,"GP"
1.2,5.5,138.121681814369,"GP"
1.2,5.6,137.670886266518,"GP"
1.2,5.7,137.181970187963,"GP"
1.2,5.8,136.663778512086,"GP"
1.2,5.9,136.126370907524,"GP"
1.2,6,135.580563439562,"GP"
1.2,6.1,135.037435975746,"GP"
1.2,6.2,134.507830734495,"GP"
1.2,6.3,134.00186762376,"GP"
1.2,6.4,133.528500801766,"GP"
1.2,6.5,133.095138297761,"GP"
1.2,6.6,132.707342728086,"GP"
1.2,6.7,132.368626379187,"GP"
1.2,6.8,132.080348508376,"GP"
1.2,6.9,131.841716977391,"GP"
1.2,7,131.649890637721,"GP"
1.2,7.1,131.500173574135,"GP"
1.2,7.2,131.386287694153,"GP"
1.2,7.3,131.30070648242,"GP"
1.2,7.4,131.235030207173,"GP"
1.2,7.5,131.180381578084,"GP"
1.2,7.6,131.127800834321,"GP"
1.2,7.7,131.068620429548,"GP"
1.2,7.8,130.994801743539,"GP"
1.2,7.9,130.899219392524,"GP"
1.2,8,130.775882491105,"GP"
1.2,8.1,130.620086369113,"GP"
1.2,8.2,130.428492491099,"GP"
1.2,8.3,130.199138399717,"GP"
1.2,8.4,129.931383170892,"GP"
1.2,8.5,129.625796934693,"GP"
1.2,8.6,129.284005339914,"GP"
1.2,8.7,128.908501339468,"GP"
1.2,8.8,128.502437323871,"GP"
1.2,8.9,128.069410464045,"GP"
1.2,9,127.613253224013,"GP"
1.2,9.1,127.137839491019,"GP"
1.2,9.2,126.646914795005,"GP"
1.2,9.3,126.143956817021,"GP"
1.2,9.4,125.632069985908,"GP"
1.2,9.5,125.113915595025,"GP"
1.2,9.6,124.59167667765,"GP"
1.2,9.7,124.067054977645,"GP"
1.2,9.8,123.54129582567,"GP"
1.2,9.9,123.015235632885,"GP"
1.2,10,122.489366062025,"GP"
1.3,1.4,141.832447626049,"GP"
1.3,1.5,142.170044695614,"GP"
1.3,1.6,142.497875144597,"GP"
1.3,1.7,142.805539163119,"GP"
1.3,1.8,143.083382139159,"GP"
1.3,1.9,143.322794323053,"GP"
1.3,2,143.516485235898,"GP"
1.3,2.1,143.658721916381,"GP"
1.3,2.2,143.745520817202,"GP"
1.3,2.3,143.774784312329,"GP"
1.3,2.4,143.746374351169,"GP"
1.3,2.5,143.662117770304,"GP"
1.3,2.6,143.525740104322,"GP"
1.3,2.7,143.34272736215,"GP"
1.3,2.8,143.120118072686,"GP"
1.3,2.9,142.866230852799,"GP"
1.3,3,142.590335695052,"GP"
1.3,3.1,142.30227998076,"GP"
1.3,3.2,142.012082756504,"GP"
1.3,3.3,141.729512926269,"GP"
1.3,3.4,141.463668569125,"GP"
1.3,3.5,141.222575468554,"GP"
1.3,3.6,141.01282303178,"GP"
1.3,3.7,140.83925501367,"GP"
1.3,3.8,140.704730807945,"GP"
1.3,3.9,140.609970542057,"GP"
1.3,4,140.553493875614,"GP"
1.3,4.1,140.531658372085,"GP"
1.3,4.2,140.538798756343,"GP"
1.3,4.3,140.567463498019,"GP"
1.3,4.4,140.608740219393,"GP"
1.3,4.5,140.652656686402,"GP"
1.3,4.6,140.688639878907,"GP"
1.3,4.7,140.706012118539,"GP"
1.3,4.8,140.694500697085,"GP"
1.3,4.9,140.64473608806,"GP"
1.3,5,140.548713769227,"GP"
1.3,5.1,140.400195991393,"GP"
1.3,5.2,140.195032473706,"GP"
1.3,5.3,139.931382878824,"GP"
1.3,5.4,139.609828832683,"GP"
1.3,5.5,139.23336894159,"GP"
1.3,5.6,138.807296405478,"GP"
1.3,5.7,138.33896507484,"GP"
1.3,5.8,137.837455779396,"GP"
1.3,5.9,137.313160108651,"GP"
1.3,6,136.777303221785,"GP"
1.3,6.1,136.241430437431,"GP"
1.3,6.2,135.716884109311,"GP"
1.3,6.3,135.214297527321,"GP"
1.3,6.4,134.74313128836,"GP"
1.3,6.5,134.31127484812,"GP"
1.3,6.6,133.92473197577,"GP"
1.3,6.7,133.58740384939,"GP"
1.3,6.8,133.300977871543,"GP"
1.3,6.9,133.064924310765,"GP"
1.3,7,132.876596957156,"GP"
1.3,7.1,132.731428478206,"GP"
1.3,7.2,132.623206396423,"GP"
1.3,7.3,132.544411848668,"GP"
1.3,7.4,132.486600719494,"GP"
1.3,7.5,132.440805474502,"GP"
1.3,7.6,132.397936073587,"GP"
1.3,7.7,132.349159650895,"GP"
1.3,7.8,132.286241063503,"GP"
1.3,7.9,132.201829724971,"GP"
1.3,8,132.089682097094,"GP"
1.3,8.1,131.944813530328,"GP"
1.3,8.2,131.763577531017,"GP"
1.3,8.3,131.543674715801,"GP"
1.3,8.4,131.284097446642,"GP"
1.3,8.5,130.985019224864,"GP"
1.3,8.6,130.647640218047,"GP"
1.3,8.7,130.274001719063,"GP"
1.3,8.8,129.866782874787,"GP"
1.3,8.9,129.429092714697,"GP"
1.3,9,128.964269449808,"GP"
1.3,9.1,128.475697334336,"GP"
1.3,9.2,127.966649248591,"GP"
1.3,9.3,127.440160749203,"GP"
1.3,9.4,126.898938820563,"GP"
1.3,9.5,126.345306117565,"GP"
1.3,9.6,125.781179261163,"GP"
1.3,9.7,125.208077853043,"GP"
1.3,9.8,124.627159397944,"GP"
1.3,9.9,124.039274309644,"GP"
1.3,10,123.44503464191,"GP"
1.4,1.5,142.421171144056,"GP"
1.4,1.6,142.745906640296,"GP"
1.4,1.7,143.049548949796,"GP"
1.4,1.8,143.322167828009,"GP"
1.4,1.9,143.55494466211,"GP"
1.4,2,143.740458935948,"GP"
1.4,2.1,143.872936312235,"GP"
1.4,2.2,143.948447623607,"GP"
1.4,2.3,143.965049288196,"GP"
1.4,2.4,143.922857337628,"GP"
1.4,2.5,143.824049338139,"GP"
1.4,2.6,143.672790952385,"GP"
1.4,2.7,143.475086663537,"GP"
1.4,2.8,143.23855717766,"GP"
1.4,2.9,142.972149128485,"GP"
1.4,3,142.685785806647,"GP"
1.4,3.1,142.389970585347,"GP"
1.4,3.2,142.095357368955,"GP"
1.4,3.3,141.812304600932,"GP"
1.4,3.4,141.550430987905,"GP"
1.4,3.5,141.318191997803,"GP"
1.4,3.6,141.122496264628,"GP"
1.4,3.7,140.96838020705,"GP"
1.4,3.8,140.85875740997,"GP"
1.4,3.9,140.794256643586,"GP"
1.4,4,140.773158872202,"GP"
1.4,4.1,140.791439358481,"GP"
1.4,4.2,140.842916174125,"GP"
1.4,4.3,140.919501307444,"GP"
1.4,4.4,141.011545371469,"GP"
1.4,4.5,141.108261945474,"GP"
1.4,4.6,141.1982131185,"GP"
1.4,4.7,141.269834123584,"GP"
1.4,4.8,141.311972305309,"GP"
1.4,4.9,141.314414250632,"GP"
1.4,5,141.268374869332,"GP"
1.4,5.1,141.16692359377,"GP"
1.4,5.2,141.005325650123,"GP"
1.4,5.3,140.781280419142,"GP"
1.4,5.4,140.495044053291,"GP"
1.4,5.5,140.149429473988,"GP"
1.4,5.6,139.749683303556,"GP"
1.4,5.7,139.303245818564,"GP"
1.4,5.8,138.819406257252,"GP"
1.4,5.9,138.308871396818,"GP"
1.4,6,137.783269896704,"GP"
1.4,6.1,137.25461820136,"GP"
1.4,6.2,136.734775610102,"GP"
1.4,6.3,136.234916346133,"GP"
1.4,6.4,135.765045087246,"GP"
1.4,6.5,135.33357955433,"GP"
1.4,6.6,134.947019584015,"GP"
1.4,6.7,134.609716913024,"GP"
1.4,6.8,134.323754011264,"GP"
1.4,6.9,134.088934094067,"GP"
1.4,7,133.902878309504,"GP"
1.4,7.1,133.76122040827,"GP"
1.4,7.2,133.657884295916,"GP"
1.4,7.3,133.585426013856,"GP"
1.4,7.4,133.535419092355,"GP"
1.4,7.5,133.498860972632,"GP"
1.4,7.6,133.466578321005,"GP"
1.4,7.7,133.429610480198,"GP"
1.4,7.8,133.379552865155,"GP"
1.4,7.9,133.308845590566,"GP"
1.4,8,133.210996743854,"GP"
1.4,8.1,133.080734193285,"GP"
1.4,8.2,132.914084343502,"GP"
1.4,8.3,132.708380533527,"GP"
1.4,8.4,132.462207562843,"GP"
1.4,8.5,132.175291927346,"GP"
1.4,8.6,131.848349606021,"GP"
1.4,8.7,131.482904584473,"GP"
1.4,8.8,131.08109172226,"GP"
1.4,8.9,130.645457118193,"GP"
1.4,9,130.178767906209,"GP"
1.4,9.1,129.683841570284,"GP"
1.4,9.2,129.163402575231,"GP"
1.4,9.3,128.619971559816,"GP"
1.4,9.4,128.055789718152,"GP"
1.4,9.5,127.472778480421,"GP"
1.4,9.6,126.872532345927,"GP"
1.4,9.7,126.25634084054,"GP"
1.4,9.8,125.625234148833,"GP"
1.4,9.9,124.98004605281,"GP"
1.4,10,124.32148739964,"GP"
1.5,1.6,142.916864085558,"GP"
1.5,1.7,143.211621048983,"GP"
1.5,1.8,143.473616969355,"GP"
1.5,1.9,143.69383926076,"GP"
1.5,2,143.864761252796,"GP"
1.5,2.1,143.980600273815,"GP"
1.5,2.2,144.037523682706,"GP"
1.5,2.3,144.033792905565,"GP"
1.5,2.4,143.969837310607,"GP"
1.5,2.5,143.848251973807,"GP"
1.5,2.6,143.67371599891,"GP"
1.5,2.7,143.452830986965,"GP"
1.5,2.8,143.19388240977,"GP"
1.5,2.9,142.906529915537,"GP"
1.5,3,142.601435852734,"GP"
1.5,3.1,142.289844393858,"GP"
1.5,3.2,141.983126420544,"GP"
1.5,3.3,141.692307637972,"GP"
1.5,3.4,141.427599069412,"GP"
1.5,3.5,141.197950005096,"GP"
1.5,3.6,141.010643533179,"GP"
1.5,3.7,140.870953888357,"GP"
1.5,3.8,140.781882983444,"GP"
1.5,3.9,140.743990659586,"GP"
1.5,4,140.755329475504,"GP"
1.5,4.1,140.811490386053,"GP"
1.5,4.2,140.905760620988,"GP"
1.5,4.3,141.029389699827,"GP"
1.5,4.4,141.171954080093,"GP"
1.5,4.5,141.321805729774,"GP"
1.5,4.6,141.466585243571,"GP"
1.5,4.7,141.593776277138,"GP"
1.5,4.8,141.691275313171,"GP"
1.5,4.9,141.747949305675,"GP"
1.5,5,141.754153714323,"GP"
1.5,5.1,141.702184898289,"GP"
